entry,exit,side,ret,hours,reason,pair
2023-10-10 15:00:00+00:00,2023-10-11 13:00:00+00:00,売り,-0.002463307932977454,22.0,損切,EUR/AUD
2023-10-20 19:00:00+00:00,2023-10-23 03:00:00+00:00,買い,-0.002283126095887666,56.0,損切,EUR/AUD
2023-10-23 06:00:00+00:00,2023-10-23 07:00:00+00:00,買い,0.001930094250035086,1.0,利確,EUR/AUD
2023-10-23 14:00:00+00:00,2023-10-24 06:00:00+00:00,買い,-0.0024062184031652498,16.0,損切,EUR/AUD
2023-10-25 22:00:00+00:00,2023-10-26 06:00:00+00:00,買い,-0.002668031470930876,8.0,損切,EUR/AUD
2023-11-06 00:00:00+00:00,2023-11-06 04:00:00+00:00,売り,-0.0021569346367105277,4.0,損切,EUR/AUD
2023-11-06 05:00:00+00:00,2023-11-06 09:00:00+00:00,売り,-0.00214147447338765,4.0,損切,EUR/AUD
2023-11-06 21:00:00+00:00,2023-11-07 01:00:00+00:00,売り,-0.0019751231457456717,4.0,損切,EUR/AUD
2023-11-09 19:00:00+00:00,2023-11-14 08:00:00+00:00,買い,0.00450598678472901,109.0,利確,EUR/AUD
2023-11-16 15:00:00+00:00,2023-11-17 09:00:00+00:00,買い,-0.0029101192766847303,18.0,損切,EUR/AUD
2023-11-17 16:00:00+00:00,2023-11-20 02:00:00+00:00,買い,-0.0026064060551140964,58.0,損切,EUR/AUD
2023-11-30 03:00:00+00:00,2023-11-30 04:00:00+00:00,売り,0.001604347598414313,1.0,利確,EUR/AUD
2023-11-30 15:00:00+00:00,2023-12-01 03:00:00+00:00,売り,-0.003207130453264384,12.0,損切,EUR/AUD
2023-12-01 05:00:00+00:00,2023-12-01 14:00:00+00:00,売り,0.007043513906417209,9.0,利確,EUR/AUD
2023-12-06 06:00:00+00:00,2023-12-06 09:00:00+00:00,売り,-0.002677747126706331,3.0,損切,EUR/AUD
2023-12-07 13:00:00+00:00,2023-12-11 01:00:00+00:00,売り,-0.002536607763401932,84.0,損切,EUR/AUD
2023-12-12 03:00:00+00:00,2023-12-12 08:00:00+00:00,売り,-0.002286295357131884,5.0,損切,EUR/AUD
2023-12-13 20:00:00+00:00,2023-12-14 14:00:00+00:00,売り,-0.002792471902190352,18.0,損切,EUR/AUD
2023-12-15 10:00:00+00:00,2023-12-15 13:00:00+00:00,売り,-0.003206382368029292,3.0,損切,EUR/AUD
2023-12-15 14:00:00+00:00,2023-12-18 12:00:00+00:00,売り,0.006363747491716298,70.0,利確,EUR/AUD
2023-12-19 00:00:00+00:00,2023-12-19 15:00:00+00:00,売り,0.0032329622853081055,15.0,利確,EUR/AUD
2023-12-20 01:00:00+00:00,2023-12-20 21:00:00+00:00,売り,-0.0025148388028615296,20.0,損切,EUR/AUD
2023-12-21 03:00:00+00:00,2023-12-21 11:00:00+00:00,売り,-0.0023742498713241853,8.0,損切,EUR/AUD
2023-12-21 13:00:00+00:00,2023-12-21 16:00:00+00:00,売り,0.00236646499745129,3.0,利確,EUR/AUD
2023-12-22 09:00:00+00:00,2023-12-25 01:00:00+00:00,売り,-0.002336927088142604,64.0,損切,EUR/AUD
2023-12-25 04:00:00+00:00,2023-12-27 15:00:00+00:00,売り,-0.002382635064775107,59.0,損切,EUR/AUD
2023-12-29 03:00:00+00:00,2023-12-29 09:00:00+00:00,売り,-0.0026072314743539435,6.0,損切,EUR/AUD
2024-01-01 18:00:00+00:00,2024-01-01 22:00:00+00:00,売り,-0.0027677414798379482,4.0,損切,EUR/AUD
2024-01-02 00:00:00+00:00,2024-01-02 04:00:00+00:00,売り,0.0025511322265485584,4.0,利確,EUR/AUD
2024-01-02 17:00:00+00:00,2024-01-03 01:00:00+00:00,売り,-0.002757463928271042,8.0,損切,EUR/AUD
2024-01-25 00:00:00+00:00,2024-01-25 13:00:00+00:00,買い,-0.0022792554353102787,13.0,損切,EUR/AUD
2024-02-01 12:00:00+00:00,2024-02-01 15:00:00+00:00,買い,-0.0028020737150026395,3.0,損切,EUR/AUD
2024-02-02 13:00:00+00:00,2024-02-06 17:00:00+00:00,買い,-0.0024955893167196816,100.0,損切,EUR/AUD
2024-02-08 03:00:00+00:00,2024-02-12 12:00:00+00:00,買い,-0.0019504040017417456,105.0,損切,EUR/AUD
2024-02-13 14:00:00+00:00,2024-02-14 06:00:00+00:00,買い,-0.002177506571100729,16.0,損切,EUR/AUD
2024-02-26 12:00:00+00:00,2024-02-28 01:00:00+00:00,買い,0.0014976642322961254,37.0,利確,EUR/AUD
2024-02-28 01:00:00+00:00,2024-02-28 02:00:00+00:00,買い,0.0010645035269218784,1.0,利確,EUR/AUD
2024-02-29 08:00:00+00:00,2024-02-29 15:00:00+00:00,買い,-0.0021666758913802095,7.0,損切,EUR/AUD
2024-03-01 09:00:00+00:00,2024-03-01 10:00:00+00:00,買い,-0.00213261366320151,1.0,損切,EUR/AUD
2024-03-01 13:00:00+00:00,2024-03-01 15:00:00+00:00,買い,-0.002178786864798232,2.0,損切,EUR/AUD
2024-03-04 10:00:00+00:00,2024-03-06 14:00:00+00:00,買い,-0.0019755149748644893,52.0,損切,EUR/AUD
2024-03-18 00:00:00+00:00,2024-03-18 20:00:00+00:00,買い,-0.0018002636541293415,20.0,損切,EUR/AUD
2024-03-18 23:00:00+00:00,2024-03-19 01:00:00+00:00,買い,0.0013225013194764102,2.0,利確,EUR/AUD
2024-03-19 15:00:00+00:00,2024-03-20 18:00:00+00:00,買い,-0.00213555987907289,27.0,損切,EUR/AUD
2024-03-22 08:00:00+00:00,2024-03-25 01:00:00+00:00,買い,-0.0022559234831717287,65.0,損切,EUR/AUD
2024-03-25 05:00:00+00:00,2024-03-26 01:00:00+00:00,買い,-0.00201789592227809,20.0,損切,EUR/AUD
2024-03-26 05:00:00+00:00,2024-03-26 09:00:00+00:00,買い,-0.001820700565202904,4.0,損切,EUR/AUD
2024-03-26 14:00:00+00:00,2024-03-27 00:00:00+00:00,買い,0.0009681962839260705,10.0,利確,EUR/AUD
2024-03-27 00:00:00+00:00,2024-03-27 01:00:00+00:00,買い,0.0007552912359269804,1.0,利確,EUR/AUD
2024-03-27 22:00:00+00:00,2024-03-28 02:00:00+00:00,買い,-0.0018525448617962125,4.0,損切,EUR/AUD
2024-03-28 08:00:00+00:00,2024-03-28 14:00:00+00:00,買い,-0.0020634211808110534,6.0,損切,EUR/AUD
2024-04-09 04:00:00+00:00,2024-04-09 09:00:00+00:00,売り,0.000914879306763583,5.0,利確,EUR/AUD
2024-04-11 17:00:00+00:00,2024-04-12 14:00:00+00:00,売り,-0.0022801249872488436,21.0,損切,EUR/AUD
2024-04-19 02:00:00+00:00,2024-04-19 04:00:00+00:00,買い,-0.0024554176850998363,2.0,損切,EUR/AUD
2024-04-24 01:00:00+00:00,2024-04-24 13:00:00+00:00,売り,-0.0022933212740956607,12.0,損切,EUR/AUD
2024-04-24 17:00:00+00:00,2024-04-25 07:00:00+00:00,売り,0.0016454152351349394,14.0,利確,EUR/AUD
2024-04-25 20:00:00+00:00,2024-04-30 13:00:00+00:00,売り,-0.0020409329864095158,113.0,損切,EUR/AUD
2024-05-02 03:00:00+00:00,2024-05-03 12:00:00+00:00,売り,0.007952006803421108,33.0,利確,EUR/AUD
2024-05-06 16:00:00+00:00,2024-05-07 00:00:00+00:00,売り,0.0019251911352284768,8.0,利確,EUR/AUD
2024-05-07 12:00:00+00:00,2024-05-07 16:00:00+00:00,売り,-0.00230253566699391,4.0,損切,EUR/AUD
2024-05-09 13:00:00+00:00,2024-05-13 01:00:00+00:00,売り,-0.002047654506657903,84.0,損切,EUR/AUD
2024-05-15 03:00:00+00:00,2024-05-15 12:00:00+00:00,売り,-0.001791783869946839,9.0,損切,EUR/AUD
2024-05-15 14:00:00+00:00,2024-05-15 15:00:00+00:00,売り,0.0018373716447002031,1.0,利確,EUR/AUD
2024-05-16 02:00:00+00:00,2024-05-16 13:00:00+00:00,売り,-0.0026724933429260853,11.0,損切,EUR/AUD
2024-05-16 14:00:00+00:00,2024-05-21 02:00:00+00:00,売り,-0.0024536731069582205,108.0,損切,EUR/AUD
2024-05-31 20:00:00+00:00,2024-06-03 06:00:00+00:00,売り,-0.0019610461556927136,58.0,損切,EUR/AUD
2024-06-03 08:00:00+00:00,2024-06-04 05:00:00+00:00,売り,-0.001970296893678791,21.0,損切,EUR/AUD
2024-06-10 16:00:00+00:00,2024-06-11 01:00:00+00:00,売り,-0.0022020047972477583,9.0,損切,EUR/AUD
2024-06-11 05:00:00+00:00,2024-06-11 13:00:00+00:00,売り,0.004363978729356332,8.0,利確,EUR/AUD
2024-06-12 12:00:00+00:00,2024-06-12 13:00:00+00:00,売り,0.00041616849896285456,1.0,利確,EUR/AUD
2024-06-12 20:00:00+00:00,2024-06-13 01:00:00+00:00,売り,-0.002676141934721221,5.0,損切,EUR/AUD
2024-06-13 09:00:00+00:00,2024-06-14 09:00:00+00:00,売り,0.005221296980535517,24.0,利確,EUR/AUD
2024-06-14 20:00:00+00:00,2024-06-17 01:00:00+00:00,売り,-0.002188020252336342,53.0,損切,EUR/AUD
2024-06-18 10:00:00+00:00,2024-06-20 03:00:00+00:00,売り,0.006544165417897252,41.0,利確,EUR/AUD
2024-06-20 17:00:00+00:00,2024-06-21 07:00:00+00:00,売り,0.0019837797065239584,14.0,利確,EUR/AUD
2024-06-21 10:00:00+00:00,2024-06-21 11:00:00+00:00,売り,0.0010434519244094554,1.0,利確,EUR/AUD
2024-06-26 01:00:00+00:00,2024-06-26 02:00:00+00:00,売り,0.00024357459808442848,1.0,利確,EUR/AUD
2024-06-26 12:00:00+00:00,2024-06-26 14:00:00+00:00,売り,-0.0022840470763885287,2.0,損切,EUR/AUD
2024-06-26 17:00:00+00:00,2024-06-27 07:00:00+00:00,売り,0.0014869003418792493,14.0,利確,EUR/AUD
2024-06-28 15:00:00+00:00,2024-06-30 23:00:00+00:00,売り,-0.0022947652246261383,56.0,損切,EUR/AUD
2024-07-03 03:00:00+00:00,2024-07-03 04:00:00+00:00,売り,0.0003573243952884498,1.0,利確,EUR/AUD
2024-07-03 13:00:00+00:00,2024-07-03 14:00:00+00:00,売り,0.0024876567249389916,1.0,利確,EUR/AUD
2024-07-04 20:00:00+00:00,2024-07-05 12:00:00+00:00,売り,-0.0015673306740675685,16.0,損切,EUR/AUD
2024-07-05 14:00:00+00:00,2024-07-09 05:00:00+00:00,売り,0.0008409558440935939,87.0,利確,EUR/AUD
2024-07-09 05:00:00+00:00,2024-07-09 07:00:00+00:00,売り,0.0010913801881815455,2.0,利確,EUR/AUD
2024-07-09 09:00:00+00:00,2024-07-11 02:00:00+00:00,売り,0.001573025410897866,41.0,利確,EUR/AUD
2024-07-11 12:00:00+00:00,2024-07-11 13:00:00+00:00,売り,-0.0019240769325985618,1.0,損切,EUR/AUD
2024-07-11 14:00:00+00:00,2024-07-11 17:00:00+00:00,売り,-0.002278205328881244,3.0,損切,EUR/AUD
2024-07-25 09:00:00+00:00,2024-07-25 13:00:00+00:00,買い,-0.0024836896195965627,4.0,損切,EUR/AUD
2024-07-26 00:00:00+00:00,2024-07-26 07:00:00+00:00,買い,-0.002245673250645741,7.0,損切,EUR/AUD
2024-07-26 14:00:00+00:00,2024-07-29 10:00:00+00:00,買い,-0.0021600238460417584,68.0,損切,EUR/AUD
2024-07-31 01:00:00+00:00,2024-07-31 02:00:00+00:00,買い,0.00019980178099409117,1.0,利確,EUR/AUD
2024-08-01 01:00:00+00:00,2024-08-01 09:00:00+00:00,買い,-0.002826730294602797,8.0,損切,EUR/AUD
2024-08-01 21:00:00+00:00,2024-08-02 06:00:00+00:00,買い,-0.002908917097375185,9.0,損切,EUR/AUD
2024-08-02 07:00:00+00:00,2024-08-02 12:00:00+00:00,買い,0.0051147130173971765,5.0,利確,EUR/AUD
2024-08-05 16:00:00+00:00,2024-08-05 23:00:00+00:00,買い,-0.006758958669741533,7.0,損切,EUR/AUD
2024-08-06 11:00:00+00:00,2024-08-06 14:00:00+00:00,買い,-0.004562647564955846,3.0,損切,EUR/AUD
2024-08-15 00:00:00+00:00,2024-08-15 01:00:00+00:00,買い,-0.002564343415357062,1.0,損切,EUR/AUD
2024-09-04 18:00:00+00:00,2024-09-05 12:00:00+00:00,買い,0.0013866645994340288,18.0,利確,EUR/AUD
2024-09-05 15:00:00+00:00,2024-09-06 05:00:00+00:00,買い,0.002284932231660253,14.0,利確,EUR/AUD
2024-09-06 13:00:00+00:00,2024-09-06 14:00:00+00:00,買い,0.004027621178261265,1.0,利確,EUR/AUD
2024-09-09 14:00:00+00:00,2024-09-09 17:00:00+00:00,買い,-0.00242668368055966,3.0,損切,EUR/AUD
2024-09-10 00:00:00+00:00,2024-09-10 05:00:00+00:00,買い,-0.0021335743735211407,5.0,損切,EUR/AUD
2024-09-10 08:00:00+00:00,2024-09-10 10:00:00+00:00,買い,-0.0020468896813827906,2.0,損切,EUR/AUD
2024-09-10 13:00:00+00:00,2024-09-11 01:00:00+00:00,買い,0.0014123616279544283,12.0,利確,EUR/AUD
2024-09-11 08:00:00+00:00,2024-09-11 12:00:00+00:00,買い,-0.0020991695316737832,4.0,損切,EUR/AUD
2024-09-11 13:00:00+00:00,2024-09-11 14:00:00+00:00,買い,0.0014636867558372902,1.0,利確,EUR/AUD
2024-09-13 17:00:00+00:00,2024-09-16 08:00:00+00:00,買い,-0.0021956622486638652,63.0,損切,EUR/AUD
2024-09-25 00:00:00+00:00,2024-09-25 03:00:00+00:00,売り,-0.002376462503179921,3.0,損切,EUR/AUD
2024-09-25 08:00:00+00:00,2024-09-25 11:00:00+00:00,売り,-0.002562168531759845,3.0,損切,EUR/AUD
2024-09-26 07:00:00+00:00,2024-09-27 07:00:00+00:00,売り,0.003975159390425353,24.0,利確,EUR/AUD
2024-09-27 11:00:00+00:00,2024-09-27 12:00:00+00:00,売り,0.002211990606623793,1.0,利確,EUR/AUD
2024-09-30 12:00:00+00:00,2024-10-07 14:00:00+00:00,売り,-0.0027876053260316278,170.0,損切,EUR/AUD
2024-10-18 00:00:00+00:00,2024-10-18 08:00:00+00:00,売り,0.0018801110701807012,8.0,利確,EUR/AUD
2024-10-21 01:00:00+00:00,2024-10-21 05:00:00+00:00,売り,-0.0020224506668507056,4.0,損切,EUR/AUD
2024-10-22 11:00:00+00:00,2024-10-23 11:00:00+00:00,売り,-0.002395201758301557,24.0,損切,EUR/AUD
2024-11-01 00:00:00+00:00,2024-11-01 03:00:00+00:00,買い,-0.0022806141799524113,3.0,損切,EUR/AUD
2024-11-01 04:00:00+00:00,2024-11-01 13:00:00+00:00,買い,-0.002219408984449733,9.0,損切,EUR/AUD
2024-11-04 13:00:00+00:00,2024-11-04 15:00:00+00:00,買い,-0.002251873502563739,2.0,損切,EUR/AUD
2024-11-04 16:00:00+00:00,2024-11-05 03:00:00+00:00,買い,-0.002395055167985893,11.0,損切,EUR/AUD
2024-11-11 11:00:00+00:00,2024-11-12 01:00:00+00:00,売り,-0.0022661525890523945,14.0,損切,EUR/AUD
2024-11-12 06:00:00+00:00,2024-11-12 17:00:00+00:00,売り,-0.002147496445692909,11.0,損切,EUR/AUD
2024-11-18 20:00:00+00:00,2024-11-19 09:00:00+00:00,売り,0.0035688980965075004,13.0,利確,EUR/AUD
2024-11-20 12:00:00+00:00,2024-11-20 16:00:00+00:00,売り,0.0015825029816535108,4.0,利確,EUR/AUD
2024-11-20 20:00:00+00:00,2024-11-21 08:00:00+00:00,売り,0.0034867966796562236,12.0,利確,EUR/AUD
2024-11-22 08:00:00+00:00,2024-11-22 09:00:00+00:00,売り,0.0023804977438659394,1.0,利確,EUR/AUD
2024-12-10 04:00:00+00:00,2024-12-10 08:00:00+00:00,買い,-0.002953223421266593,4.0,損切,EUR/AUD
2024-12-10 14:00:00+00:00,2024-12-11 07:00:00+00:00,買い,0.004392683698288147,17.0,利確,EUR/AUD
2024-12-13 12:00:00+00:00,2024-12-17 01:00:00+00:00,買い,0.0029222728623796604,85.0,利確,EUR/AUD
2024-12-18 15:00:00+00:00,2024-12-18 21:00:00+00:00,買い,0.0034533601402732986,6.0,利確,EUR/AUD
2024-12-19 22:00:00+00:00,2024-12-24 12:00:00+00:00,買い,0.004574552672714771,110.0,利確,EUR/AUD
2024-12-24 22:00:00+00:00,2024-12-25 18:00:00+00:00,買い,-0.002485257809146668,20.0,損切,EUR/AUD
2024-12-25 19:00:00+00:00,2024-12-26 02:00:00+00:00,買い,-0.002103419283339913,7.0,損切,EUR/AUD
2024-12-26 08:00:00+00:00,2025-01-02 09:00:00+00:00,買い,-0.0021439777833647364,169.0,損切,EUR/AUD
2025-01-10 20:00:00+00:00,2025-01-13 00:00:00+00:00,買い,-0.002239595797258531,52.0,損切,EUR/AUD
2025-01-13 04:00:00+00:00,2025-01-13 08:00:00+00:00,買い,-0.0021870846737991442,4.0,損切,EUR/AUD
2025-01-21 10:00:00+00:00,2025-01-22 14:00:00+00:00,買い,-0.0028564606942955814,28.0,損切,EUR/AUD
2025-01-27 00:00:00+00:00,2025-01-29 00:00:00+00:00,買い,0.0054336637915353035,48.0,利確,EUR/AUD
2025-01-29 00:00:00+00:00,2025-01-29 01:00:00+00:00,買い,0.0003205921189543993,1.0,利確,EUR/AUD
2025-01-29 08:00:00+00:00,2025-01-31 05:00:00+00:00,買い,-0.0020768453782267324,45.0,損切,EUR/AUD
2025-02-03 03:00:00+00:00,2025-02-03 04:00:00+00:00,買い,-0.002774714670188094,1.0,損切,EUR/AUD
2025-02-20 00:00:00+00:00,2025-02-20 01:00:00+00:00,売り,-0.002046686420759791,1.0,損切,EUR/AUD
2025-02-20 02:00:00+00:00,2025-02-20 04:00:00+00:00,売り,0.0025124862691411234,2.0,利確,EUR/AUD
2025-02-21 00:00:00+00:00,2025-02-21 05:00:00+00:00,売り,-0.0019352949190965085,5.0,損切,EUR/AUD
2025-02-21 09:00:00+00:00,2025-02-21 18:00:00+00:00,売り,-0.0019822921694816584,9.0,損切,EUR/AUD
2025-02-27 20:00:00+00:00,2025-03-06 13:00:00+00:00,買い,0.02451224309614729,161.0,利確,EUR/AUD
2025-03-06 19:00:00+00:00,2025-03-07 03:00:00+00:00,買い,0.005723326247665905,8.0,利確,EUR/AUD
2025-03-10 00:00:00+00:00,2025-03-10 05:00:00+00:00,買い,-0.003220641984901584,5.0,損切,EUR/AUD
2025-03-10 10:00:00+00:00,2025-03-10 11:00:00+00:00,買い,-0.003024871156737896,1.0,損切,EUR/AUD
2025-03-10 14:00:00+00:00,2025-03-17 13:00:00+00:00,買い,-0.0031960722961975716,167.0,損切,EUR/AUD
2025-03-18 21:00:00+00:00,2025-03-19 07:00:00+00:00,買い,-0.0021762499913471453,10.0,損切,EUR/AUD
2025-03-20 02:00:00+00:00,2025-03-21 12:00:00+00:00,買い,0.0019054076776705454,34.0,利確,EUR/AUD
2025-03-24 02:00:00+00:00,2025-03-24 09:00:00+00:00,買い,-0.0020241566462523394,7.0,損切,EUR/AUD
2025-03-24 12:00:00+00:00,2025-03-24 13:00:00+00:00,買い,-0.0019698673011500187,1.0,損切,EUR/AUD
2025-03-31 00:00:00+00:00,2025-04-01 15:00:00+00:00,買い,-0.0022420088328670815,39.0,損切,EUR/AUD
2025-04-02 22:00:00+00:00,2025-04-04 02:00:00+00:00,買い,0.017015706063767,28.0,利確,EUR/AUD
2025-04-07 14:00:00+00:00,2025-04-08 13:00:00+00:00,買い,-0.010560187617960747,23.0,損切,EUR/AUD
2025-04-08 15:00:00+00:00,2025-04-09 17:00:00+00:00,買い,-0.007207557629249972,26.0,損切,EUR/AUD
2025-04-11 04:00:00+00:00,2025-04-11 13:00:00+00:00,買い,-0.008832950076376533,9.0,損切,EUR/AUD
2025-04-17 06:00:00+00:00,2025-04-17 11:00:00+00:00,買い,-0.0036844859813635164,5.0,損切,EUR/AUD
2025-04-21 08:00:00+00:00,2025-04-21 11:00:00+00:00,買い,-0.0030909961104157555,3.0,損切,EUR/AUD
2025-04-21 11:00:00+00:00,2025-04-21 13:00:00+00:00,買い,-0.0032775650430008183,2.0,損切,EUR/AUD
2025-04-21 15:00:00+00:00,2025-04-22 16:00:00+00:00,買い,-0.003515073749883035,25.0,損切,EUR/AUD
2025-04-22 17:00:00+00:00,2025-04-22 21:00:00+00:00,買い,-0.003713376893668141,4.0,損切,EUR/AUD
2025-05-20 17:00:00+00:00,2025-05-21 10:00:00+00:00,買い,0.0029306912126960574,17.0,利確,EUR/AUD
2025-05-21 17:00:00+00:00,2025-05-22 07:00:00+00:00,買い,-0.0030077501320318165,14.0,損切,EUR/AUD
2025-05-22 09:00:00+00:00,2025-05-23 14:00:00+00:00,買い,-0.002950215427689262,29.0,損切,EUR/AUD
2025-05-27 00:00:00+00:00,2025-05-28 14:00:00+00:00,買い,0.004341247105293477,38.0,利確,EUR/AUD
2025-05-29 15:00:00+00:00,2025-05-30 12:00:00+00:00,買い,0.001802592658276081,21.0,利確,EUR/AUD
2025-05-30 16:00:00+00:00,2025-05-30 19:00:00+00:00,買い,-0.0028733984825323297,3.0,損切,EUR/AUD
2025-06-02 06:00:00+00:00,2025-06-02 14:00:00+00:00,買い,0.0013459223593632497,8.0,利確,EUR/AUD
2025-06-02 18:00:00+00:00,2025-06-03 02:00:00+00:00,買い,0.0022630389188034064,8.0,利確,EUR/AUD
2025-06-06 06:00:00+00:00,2025-06-06 07:00:00+00:00,買い,-0.0022206107965173747,1.0,損切,EUR/AUD
2025-06-06 09:00:00+00:00,2025-06-06 12:00:00+00:00,買い,-0.0022864313927302257,3.0,損切,EUR/AUD
2025-06-11 20:00:00+00:00,2025-06-13 01:00:00+00:00,買い,0.011055920571719547,29.0,利確,EUR/AUD
2025-06-13 10:00:00+00:00,2025-06-13 16:00:00+00:00,買い,-0.003239457953400204,6.0,損切,EUR/AUD
2025-06-13 18:00:00+00:00,2025-06-16 12:00:00+00:00,買い,-0.003056377582985281,66.0,損切,EUR/AUD
2025-06-19 11:00:00+00:00,2025-06-20 15:00:00+00:00,買い,0.005268123513626255,28.0,利確,EUR/AUD
2025-06-24 16:00:00+00:00,2025-06-26 09:00:00+00:00,買い,0.003971659131640537,41.0,利確,EUR/AUD
2025-06-27 11:00:00+00:00,2025-07-02 12:00:00+00:00,買い,0.0024719437735465258,121.0,利確,EUR/AUD
2025-07-02 12:00:00+00:00,2025-07-02 14:00:00+00:00,買い,0.0009479316203508837,2.0,利確,EUR/AUD
2025-07-02 15:00:00+00:00,2025-07-02 21:00:00+00:00,買い,-0.0023109104417951107,6.0,損切,EUR/AUD
2025-07-03 00:00:00+00:00,2025-07-03 13:00:00+00:00,買い,-0.0020360347098288376,13.0,損切,EUR/AUD
2025-07-04 09:00:00+00:00,2025-07-07 01:00:00+00:00,買い,0.004384427858439721,64.0,利確,EUR/AUD
2025-07-07 17:00:00+00:00,2025-07-08 04:00:00+00:00,買い,-0.0022483131380271024,11.0,損切,EUR/AUD
2025-07-21 07:00:00+00:00,2025-07-21 08:00:00+00:00,買い,-6.908253728555849e-05,1.0,利確,EUR/AUD
2025-07-22 16:00:00+00:00,2025-07-23 01:00:00+00:00,買い,-0.0023375227351312253,9.0,損切,EUR/AUD
2025-07-28 01:00:00+00:00,2025-07-28 08:00:00+00:00,買い,0.0013804968756580994,7.0,利確,EUR/AUD
2025-08-04 02:00:00+00:00,2025-08-06 07:00:00+00:00,買い,-0.002764539927109466,53.0,損切,EUR/AUD
2025-08-06 14:00:00+00:00,2025-08-07 10:00:00+00:00,買い,-0.0022317385289224554,20.0,損切,EUR/AUD
2025-08-07 14:00:00+00:00,2025-08-08 05:00:00+00:00,買い,-0.0022297788856473597,15.0,損切,EUR/AUD
2025-08-12 11:00:00+00:00,2025-08-14 01:00:00+00:00,買い,-0.002007178062032777,38.0,損切,EUR/AUD
2025-08-14 09:00:00+00:00,2025-08-15 09:00:00+00:00,買い,0.0036985105588238534,24.0,利確,EUR/AUD
2025-08-18 02:00:00+00:00,2025-08-18 08:00:00+00:00,買い,-0.0016830862944408164,6.0,損切,EUR/AUD
2025-08-18 13:00:00+00:00,2025-08-18 21:00:00+00:00,買い,-0.0017344590098662515,8.0,損切,EUR/AUD
2025-08-19 03:00:00+00:00,2025-08-19 07:00:00+00:00,買い,0.0025417948015691197,4.0,利確,EUR/AUD
2025-08-21 07:00:00+00:00,2025-08-21 11:00:00+00:00,買い,-0.0022891189605994786,4.0,損切,EUR/AUD
2025-08-21 11:00:00+00:00,2025-08-21 14:00:00+00:00,買い,-0.002131101541848157,3.0,損切,EUR/AUD
2025-09-12 00:00:00+00:00,2025-09-12 06:00:00+00:00,売り,-0.0019254095936454107,6.0,損切,EUR/AUD
2025-09-12 07:00:00+00:00,2025-09-12 15:00:00+00:00,売り,-0.0019132383168631972,8.0,損切,EUR/AUD
2025-09-12 20:00:00+00:00,2025-09-15 12:00:00+00:00,売り,-0.001730161526242624,64.0,損切,EUR/AUD
2025-09-15 16:00:00+00:00,2025-09-16 02:00:00+00:00,売り,-0.0016843874019627613,10.0,損切,EUR/AUD
2025-09-30 13:00:00+00:00,2025-09-30 16:00:00+00:00,売り,-0.002508293739950995,3.0,損切,EUR/AUD
2025-09-30 16:00:00+00:00,2025-10-01 03:00:00+00:00,売り,-0.0024030642207122474,11.0,損切,EUR/AUD
2025-10-01 07:00:00+00:00,2025-10-06 01:00:00+00:00,売り,0.0017176891901539038,114.0,利確,EUR/AUD
2025-10-06 01:00:00+00:00,2025-10-06 06:00:00+00:00,売り,0.002519517249766945,5.0,利確,EUR/AUD
2025-10-07 01:00:00+00:00,2025-10-07 06:00:00+00:00,売り,-0.002076129155697892,5.0,損切,EUR/AUD
2025-10-07 08:00:00+00:00,2025-10-08 09:00:00+00:00,売り,0.0006574711439225501,25.0,利確,EUR/AUD
2025-10-09 07:00:00+00:00,2025-10-09 12:00:00+00:00,売り,0.0032897273072667213,5.0,利確,EUR/AUD
2025-10-09 15:00:00+00:00,2025-10-10 14:00:00+00:00,売り,-0.0024738030309929934,23.0,損切,EUR/AUD
2025-10-17 00:00:00+00:00,2025-10-17 11:00:00+00:00,買い,-0.002860305149255626,11.0,損切,EUR/AUD
2025-10-29 00:00:00+00:00,2025-10-30 13:00:00+00:00,売り,-0.0021926403797816294,37.0,損切,EUR/AUD
2025-10-30 15:00:00+00:00,2025-10-31 06:00:00+00:00,売り,-0.0027612807736137166,15.0,損切,EUR/AUD
2025-10-31 13:00:00+00:00,2025-11-04 03:00:00+00:00,売り,-0.0022116604650932567,86.0,損切,EUR/AUD
2025-11-05 23:00:00+00:00,2025-11-06 01:00:00+00:00,売り,-0.0021907199943154263,2.0,損切,EUR/AUD
2025-11-06 03:00:00+00:00,2025-11-06 13:00:00+00:00,売り,-0.0022229266496434194,10.0,損切,EUR/AUD
2025-11-13 00:00:00+00:00,2025-11-13 01:00:00+00:00,売り,0.0005654652329555199,1.0,利確,EUR/AUD
2025-11-24 10:00:00+00:00,2025-11-24 15:00:00+00:00,買い,-0.0025766396141182588,5.0,損切,EUR/AUD
2025-11-25 10:00:00+00:00,2025-11-25 14:00:00+00:00,買い,0.003133510666365902,4.0,利確,EUR/AUD
2025-11-27 07:00:00+00:00,2025-11-28 01:00:00+00:00,売り,0.0012479064189443334,18.0,利確,EUR/AUD
2025-11-28 08:00:00+00:00,2025-11-28 15:00:00+00:00,売り,0.002404180344393592,7.0,利確,EUR/AUD
2025-12-01 01:00:00+00:00,2025-12-01 08:00:00+00:00,売り,-0.00202944873939882,7.0,損切,EUR/AUD
2025-12-01 14:00:00+00:00,2025-12-02 05:00:00+00:00,売り,0.0009767797222980268,15.0,利確,EUR/AUD
2025-12-02 12:00:00+00:00,2025-12-02 15:00:00+00:00,売り,0.003007045103301176,3.0,利確,EUR/AUD
